Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Postal Code,Market,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
3732,US-2012-108420,2012-06-26,2012-06-28,First Class,BP-11185,Ben Peterman,Corporate,San Juan de la Maguana,San Juan,Dominican Republic,,LATAM,Caribbean,TEC-MA-10000772,Technology,Machines,"StarTech Printer, Red",303.98400000000004,6,0.7,-678.936,73.07,High
19949,ES-2012-5455334,2012-06-26,2012-01-07,Second Class,DJ-13510,Don Jones,Corporate,Bremen,Bremen,Germany,,EU,Central,TEC-MA-10004609,Technology,Machines,"Okidata Inkjet, White",622.5,2,0.0,80.88,60.96,High
29985,ID-2012-48100,2012-06-26,2012-06-30,Standard Class,EB-13870,Emily Burns,Consumer,Pematangsiantar,Sumatera Utara,Indonesia,,APAC,Southeast Asia,TEC-AC-10003753,Technology,Accessories,"SanDisk Router, Programmable",273.32099999999997,2,0.47,-149.559,49.86,High
48335,SA-2012-3380,2012-06-26,2012-06-30,Standard Class,SC-10260,Scott Cohen,Corporate,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA,OFF-HAM-10000312,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Red",500.13,1,0.0,45.0,39.5,High
50327,TU-2012-4900,2012-06-26,2012-06-28,First Class,GB-4575,Giulietta Baptist,Consumer,Mamak,Ankara,Turkey,,EMEA,EMEA,OFF-ELD-10001694,Office Supplies,Storage,"Eldon File Cart, Single Width",204.672,4,0.6,-214.968,36.34,Medium
32088,CA-2012-115938,2012-06-26,2012-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,United States,23223.0,US,South,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,332.94,3,0.0,79.9056,33.44,High
32085,CA-2012-115938,2012-06-26,2012-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,United States,23223.0,US,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,0.0,69.1008,23.84,High
29982,ID-2012-48100,2012-06-26,2012-06-30,Standard Class,EB-13870,Emily Burns,Consumer,Pematangsiantar,Sumatera Utara,Indonesia,,APAC,Southeast Asia,TEC-MA-10001527,Technology,Machines,"Panasonic Calculator, White",202.0635,5,0.17,-7.3365,19.29,High
7971,MX-2012-153612,2012-06-26,2012-06-30,Standard Class,JJ-15760,Joel Jenkins,Home Office,Celaya,Guanajuato,Mexico,,LATAM,North,FUR-BO-10001646,Furniture,Bookcases,"Safco Corner Shelving, Metal",158.84799999999998,2,0.2,35.728,15.32,High
10935,ES-2012-4904223,2012-06-26,2012-06-26,Same Day,KH-16510,Keith Herrera,Consumer,Ennigerloh,North Rhine-Westphalia,Germany,,EU,Central,TEC-PH-10003770,Technology,Phones,"Apple Speaker Phone, Full Size",124.59,1,0.0,53.55,14.81,High
29984,ID-2012-48100,2012-06-26,2012-06-30,Standard Class,EB-13870,Emily Burns,Consumer,Pematangsiantar,Sumatera Utara,Indonesia,,APAC,Southeast Asia,OFF-AR-10002681,Office Supplies,Art,"Boston Sketch Pad, Fluorescent",181.989,5,0.27,-10.011000000000001,14.75,High
41985,SF-2012-310,2012-06-26,2012-06-28,Second Class,DO-3435,Denny Ordway,Consumer,Pretoria,Gauteng,South Africa,,Africa,Africa,OFF-IBI-10002637,Office Supplies,Binders,"Ibico Binding Machine, Durable",105.84,2,0.0,48.66,14.22,High
47350,SF-2012-1390,2012-06-26,2012-06-30,Standard Class,PM-8940,Paul MacIntyre,Consumer,Stellenbosch,Western Cape,South Africa,,Africa,Africa,TEC-NOK-10001282,Technology,Phones,"Nokia Signal Booster, with Caller ID",273.0,2,0.0,79.14,12.55,High
19948,ES-2012-5455334,2012-06-26,2012-01-07,Second Class,DJ-13510,Don Jones,Corporate,Bremen,Bremen,Germany,,EU,Central,FUR-CH-10001051,Furniture,Chairs,"Hon Chairmat, Red",149.931,3,0.1,6.651,10.83,High
21652,ID-2012-54911,2012-06-26,2012-01-07,Standard Class,AC-10420,Alyssa Crouse,Corporate,Bendigo,Victoria,Australia,,APAC,Oceania,OFF-SU-10003803,Office Supplies,Supplies,"Acme Trimmer, Steel",118.74600000000001,3,0.1,-2.6639999999999997,9.46,Medium
21653,ID-2012-54911,2012-06-26,2012-01-07,Standard Class,AC-10420,Alyssa Crouse,Corporate,Bendigo,Victoria,Australia,,APAC,Oceania,TEC-AC-10002014,Technology,Accessories,"Belkin Flash Drive, USB",151.74,4,0.1,57.3,9.29,Medium
16193,ES-2012-4192199,2012-06-26,2012-06-26,Same Day,MC-17275,Marc Crier,Consumer,Villiers-le-Bel,Ile-de-France,France,,EU,Central,OFF-LA-10000039,Office Supplies,Labels,"Smead Legal Exhibit Labels, Adjustable",27.0,3,0.0,3.78,8.74,Critical
48332,SA-2012-3380,2012-06-26,2012-06-30,Standard Class,SC-10260,Scott Cohen,Corporate,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA,OFF-WIL-10000164,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",100.92,2,0.0,1.98,7.7,High
22408,IN-2012-22466,2012-06-26,2012-02-07,Standard Class,AY-10555,Andy Yotov,Corporate,Sylhet,Sylhet,Bangladesh,,APAC,Central Asia,OFF-PA-10003805,Office Supplies,Paper,"Eaton Note Cards, Multicolor",122.88,4,0.0,30.72,7.41,Medium
48334,SA-2012-3380,2012-06-26,2012-06-30,Standard Class,SC-10260,Scott Cohen,Corporate,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA,OFF-IBI-10002637,Office Supplies,Binders,"Ibico Binding Machine, Durable",52.92,1,0.0,24.33,6.2,High
24681,IN-2012-66384,2012-06-26,2012-06-29,First Class,JD-15895,Jonathan Doherty,Corporate,Jember,Jawa Timur,Indonesia,,APAC,Southeast Asia,FUR-FU-10001507,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",68.985,5,0.27,3.735,4.74,High
31680,CA-2012-125395,2012-06-26,2012-06-29,Second Class,LA-16780,Laura Armstrong,Corporate,Taylor,Michigan,United States,48180.0,US,Central,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0.0,8.799,4.35,High
21654,ID-2012-54911,2012-06-26,2012-01-07,Standard Class,AC-10420,Alyssa Crouse,Corporate,Bendigo,Victoria,Australia,,APAC,Oceania,OFF-SU-10001573,Office Supplies,Supplies,"Kleencut Shears, Serrated",39.123000000000005,1,0.1,-1.767,4.24,Medium
39572,CA-2012-143882,2012-06-26,2012-06-30,Standard Class,DB-13360,Dennis Bolton,Home Office,Lakewood,Ohio,United States,44107.0,US,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056000000000004,9,0.2,15.6078,3.49,High
16194,ES-2012-4192199,2012-06-26,2012-06-26,Same Day,MC-17275,Marc Crier,Consumer,Villiers-le-Bel,Ile-de-France,France,,EU,Central,OFF-AR-10001482,Office Supplies,Art,"Stanley Markers, Easy-Erase",22.47,1,0.0,0.0,3.36,Critical
31204,ID-2012-83331,2012-06-26,2012-01-07,Standard Class,LT-16765,Larry Tron,Consumer,Manukau City,Auckland,New Zealand,,APAC,Oceania,TEC-AC-10004604,Technology,Accessories,"SanDisk Mouse, Bluetooth",45.972,2,0.4,-29.928,3.36,Medium
45812,IZ-2012-3760,2012-06-26,2012-06-30,Standard Class,BT-1305,Beth Thompson,Home Office,Mosul,Ninawa,Iraq,,EMEA,EMEA,OFF-IBI-10000099,Office Supplies,Binders,"Ibico Binder, Clear",29.88,2,0.0,2.64,3.21,Medium
7970,MX-2012-153612,2012-06-26,2012-06-30,Standard Class,JJ-15760,Joel Jenkins,Home Office,Celaya,Guanajuato,Mexico,,LATAM,North,OFF-BI-10003653,Office Supplies,Binders,"Avery 3-Hole Punch, Durable",39.16,2,0.0,10.96,3.03,High
48333,SA-2012-3380,2012-06-26,2012-06-30,Standard Class,SC-10260,Scott Cohen,Corporate,Jeddah,Makkah,Saudi Arabia,,EMEA,EMEA,OFF-STA-10003956,Office Supplies,Art,"Stanley Pens, Blue",40.2,4,0.0,19.68,2.8,High
29987,ID-2012-48100,2012-06-26,2012-06-30,Standard Class,EB-13870,Emily Burns,Consumer,Pematangsiantar,Sumatera Utara,Indonesia,,APAC,Southeast Asia,OFF-FA-10000294,Office Supplies,Fasteners,"Advantus Clamps, Metal",20.5746,2,0.47,-8.1654,2.7,High
47564,EG-2012-6420,2012-06-26,2012-06-30,Standard Class,MS-7710,Maurice Satty,Consumer,Cairo,Al Qahirah,Egypt,,Africa,Africa,OFF-SAN-10001295,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",116.04,4,0.0,12.72,2.17,High
15434,ES-2012-3185515,2012-06-26,2012-06-26,Same Day,MC-17605,Matt Connell,Corporate,Walsall,England,United Kingdom,,EU,North,FUR-TA-10001744,Furniture,Tables,"Lesro Coffee Table, Adjustable Height",508.38,2,0.0,172.8,1.98,Medium
10936,ES-2012-4904223,2012-06-26,2012-06-26,Same Day,KH-16510,Keith Herrera,Consumer,Ennigerloh,North Rhine-Westphalia,Germany,,EU,Central,OFF-ST-10001195,Office Supplies,Storage,"Smead Box, Wire Frame",17.712,2,0.1,1.3319999999999999,1.82,High
32086,CA-2012-115938,2012-06-26,2012-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,United States,23223.0,US,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,1,0.0,4.1634,1.68,High
32087,CA-2012-115938,2012-06-26,2012-06-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,Richmond,Virginia,United States,23223.0,US,South,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,8,0.0,21.0896,1.68,High
29986,ID-2012-48100,2012-06-26,2012-06-30,Standard Class,EB-13870,Emily Burns,Consumer,Pematangsiantar,Sumatera Utara,Indonesia,,APAC,Southeast Asia,OFF-ST-10001214,Office Supplies,Storage,"Smead Box, Industrial",9.3375,1,0.17,3.5775,1.45,High
49680,IR-2012-9350,2012-06-26,2012-02-07,Standard Class,AS-630,Ann Steele,Home Office,Ardabil,Ardabil,Iran,,EMEA,EMEA,OFF-SME-10004518,Office Supplies,Labels,"Smead Legal Exhibit Labels, Laser Printer Compatible",22.2,2,0.0,1.32,0.76,Medium
49679,IR-2012-9350,2012-06-26,2012-02-07,Standard Class,AS-630,Ann Steele,Home Office,Ardabil,Ardabil,Iran,,EMEA,EMEA,OFF-HON-10001132,Office Supplies,Labels,"Hon Round Labels, Adjustable",4.56,1,0.0,1.62,0.25,Medium
40709,CA-2012-164777,2012-01-27,2012-01-29,First Class,SC-20305,Sean Christensen,Consumer,Los Angeles,California,United States,90036.0,US,West,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0.0,73.03,High
33834,CA-2012-168746,2012-01-27,2012-01-29,Second Class,SV-20365,Seth Vernon,Consumer,Cleveland,Ohio,United States,44105.0,US,East,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,4,0.4,-100.7944,68.25,High
33833,CA-2012-168746,2012-01-27,2012-01-29,Second Class,SV-20365,Seth Vernon,Consumer,Cleveland,Ohio,United States,44105.0,US,East,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958,47.34,High
21358,IN-2012-56563,2012-01-27,2012-01-29,Second Class,MF-17665,Maureen Fritzler,Corporate,Brisbane,Queensland,Australia,,APAC,Oceania,TEC-MA-10002931,Technology,Machines,"Okidata Calculator, Durable",377.352,8,0.1,79.512,46.96,High
16130,IT-2012-5199936,2012-01-27,2012-02-02,Standard Class,GA-14515,George Ashbrook,Consumer,Zurich,Zürich,Switzerland,,EU,Central,OFF-AR-10000475,Office Supplies,Art,"Sanford Canvas, Blue",303.12,6,0.0,87.84,43.16,Low
30498,IN-2012-80741,2012-01-27,2012-01-29,Second Class,EH-14185,Evan Henry,Consumer,Wellington,Wellington,New Zealand,,APAC,Oceania,TEC-CO-10001741,Technology,Copiers,"Brother Copy Machine, Color",520.98,2,0.0,187.5,35.51,Medium
23575,IN-2012-40029,2012-01-27,2012-02-02,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,China,,APAC,North Asia,OFF-ST-10003837,Office Supplies,Storage,"Tenex Lockers, Single Width",816.72,4,0.0,114.24,34.48,Medium
19370,ES-2012-2469272,2012-01-27,2012-01-02,Second Class,NM-18445,Nathan Mautz,Home Office,Manchester,England,United Kingdom,,EU,North,TEC-CO-10004045,Technology,Copiers,"Hewlett Ink, High-Speed",440.64,3,0.0,132.12,33.13,Medium
23574,IN-2012-40029,2012-01-27,2012-02-02,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,China,,APAC,North Asia,TEC-CO-10004125,Technology,Copiers,"Sharp Ink, Laser",248.82,2,0.0,4.92,18.2,Medium
2268,MX-2012-161172,2012-01-27,2012-01-31,Standard Class,TM-21490,Tony Molinari,Consumer,Mixco,Guatemala,Guatemala,,LATAM,Central,OFF-AR-10002882,Office Supplies,Art,"BIC Sketch Pad, Water Color",172.8,5,0.0,6.9,17.78,High
23568,IN-2012-40029,2012-01-27,2012-02-02,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,China,,APAC,North Asia,OFF-ST-10001752,Office Supplies,Storage,"Tenex Shelving, Wire Frame",161.19,3,0.0,27.36,13.42,Medium
23567,IN-2012-40029,2012-01-27,2012-02-02,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,China,,APAC,North Asia,FUR-FU-10000762,Furniture,Furnishings,"Advantus Light Bulb, Black",140.49,7,0.0,70.14,13.3,Medium
23571,IN-2012-40029,2012-01-27,2012-02-02,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,China,,APAC,North Asia,FUR-CH-10001465,Furniture,Chairs,"Hon Swivel Stool, Red",327.3,2,0.0,150.54,13.27,Medium
33835,CA-2012-168746,2012-01-27,2012-01-29,Second Class,SV-20365,Seth Vernon,Consumer,Cleveland,Ohio,United States,44105.0,US,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,155.37,1,0.4,-36.253,11.74,High
23572,IN-2012-40029,2012-01-27,2012-02-02,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,China,,APAC,North Asia,FUR-CH-10000825,Furniture,Chairs,"SAFCO Chairmat, Red",179.46,3,0.0,69.93,10.98,Medium
23570,IN-2012-40029,2012-01-27,2012-02-02,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,China,,APAC,North Asia,OFF-BI-10000621,Office Supplies,Binders,"Ibico 3-Hole Punch, Economy",91.35,3,0.0,44.73,9.54,Medium
30497,IN-2012-80741,2012-01-27,2012-01-29,Second Class,EH-14185,Evan Henry,Consumer,Wellington,Wellington,New Zealand,,APAC,Oceania,OFF-ST-10004236,Office Supplies,Storage,"Eldon Folders, Blue",101.88,6,0.0,31.5,8.6,Medium
23573,IN-2012-40029,2012-01-27,2012-02-02,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,China,,APAC,North Asia,FUR-FU-10004464,Furniture,Furnishings,"Deflect-O Clock, Durable",94.68,2,0.0,1.86,6.16,Medium
2793,US-2012-152541,2012-01-27,2012-03-02,Standard Class,LC-17140,Logan Currie,Consumer,Tegucigalpa,Francisco Morazán,Honduras,,LATAM,Central,OFF-SU-10001868,Office Supplies,Supplies,"Elite Box Cutter, Steel",96.012,7,0.4,-36.848,4.38,Medium
23569,IN-2012-40029,2012-01-27,2012-02-02,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,China,,APAC,North Asia,OFF-AP-10002134,Office Supplies,Appliances,"KitchenAid Coffee Grinder, White",68.61,1,0.0,2.73,3.95,Medium
21357,IN-2012-56563,2012-01-27,2012-01-29,Second Class,MF-17665,Maureen Fritzler,Corporate,Brisbane,Queensland,Australia,,APAC,Oceania,OFF-FA-10003596,Office Supplies,Fasteners,"Stockwell Push Pins, Bulk Pack",25.866,2,0.1,5.406000000000001,3.52,High
17298,ES-2012-3757629,2012-01-27,2012-01-31,Standard Class,AG-10900,Arthur Gainer,Consumer,Marbella,Andalusía,Spain,,EU,South,OFF-BI-10002718,Office Supplies,Binders,"Avery Binder, Durable",43.2,3,0.0,2.16,2.78,Medium
16131,IT-2012-5199936,2012-01-27,2012-02-02,Standard Class,GA-14515,George Ashbrook,Consumer,Zurich,Zürich,Switzerland,,EU,Central,OFF-BI-10002047,Office Supplies,Binders,"Acco Index Tab, Durable",17.88,2,0.0,3.9,2.5,Low
41473,IZ-2012-3500,2012-01-27,2012-01-02,Standard Class,BH-1710,Brosina Hoffman,Consumer,Mosul,Ninawa,Iraq,,EMEA,EMEA,OFF-SME-10000880,Office Supplies,Storage,"Smead Box, Blue",21.54,2,0.0,0.0,2.2,High
23566,IN-2012-40029,2012-01-27,2012-02-02,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Xichang,Sichuan,China,,APAC,North Asia,FUR-CH-10003846,Furniture,Chairs,"Office Star Swivel Stool, Set of Two",1585.71,9,0.0,0.0,1.37,Medium
11787,ES-2012-4806252,2012-01-27,2012-03-02,Standard Class,JE-15715,Joe Elijah,Consumer,Vienna,Vienna,Austria,,EU,Central,OFF-BI-10003124,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",13.68,2,0.0,2.82,0.96,Medium
28557,IN-2012-26274,2012-02-27,2012-04-03,Standard Class,BT-11530,Bradley Talbott,Home Office,Muzaffarpur,Bihar,India,,APAC,Central Asia,FUR-TA-10001116,Furniture,Tables,"Barricks Conference Table, Fully Assembled",5451.3,6,0.0,327.06,320.27,Medium
49650,SG-2012-2990,2012-02-27,2012-02-03,Standard Class,EH-4005,Erica Hernandez,Home Office,Dakar,Dakar,Senegal,,Africa,Africa,TEC-BRO-10004802,Technology,Copiers,"Brother Fax Machine, High-Speed",633.48,2,0.0,139.32,116.51,High
35837,CA-2012-104129,2012-02-27,2012-02-03,Standard Class,ES-14080,Erin Smith,Corporate,Providence,Rhode Island,United States,2908.0,US,East,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",493.92,7,0.3,-28.224,78.5,High
38759,CA-2012-138485,2012-02-27,2012-01-03,Second Class,NP-18670,Nora Paige,Consumer,Seattle,Washington,United States,98105.0,US,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,538.92,9,0.0,80.83800000000001,31.83,Medium
4711,MX-2012-116589,2012-02-27,2012-02-29,First Class,BF-11080,Bart Folk,Consumer,Lima,Lima (city),Peru,,LATAM,South,OFF-ST-10003997,Office Supplies,Storage,"Fellowes File Cart, Industrial",165.34799999999998,3,0.4,2.748,27.97,Medium
35836,CA-2012-104129,2012-02-27,2012-02-03,Standard Class,ES-14080,Erin Smith,Corporate,Providence,Rhode Island,United States,2908.0,US,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2,0.0,1.0598,16.24,High
28558,IN-2012-26274,2012-02-27,2012-04-03,Standard Class,BT-11530,Bradley Talbott,Home Office,Muzaffarpur,Bihar,India,,APAC,Central Asia,FUR-FU-10002648,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",71.28,3,0.0,34.92,5.74,Medium
35088,CA-2012-111325,2012-02-27,2012-02-28,First Class,BT-11395,Bill Tyler,Corporate,Altoona,Pennsylvania,United States,16602.0,US,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.419,3,0.7,-3.3879,2.31,Critical
49389,NI-2012-5960,2012-02-27,2012-05-03,Standard Class,VD-11670,Valerie Dominguez,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa,FUR-TEN-10001809,Furniture,Furnishings,"Tenex Photo Frame, Erganomic",15.138,1,0.7,-34.332,2.27,Low
11638,ES-2012-4736606,2012-02-27,2012-03-03,Standard Class,NP-18325,Naresj Patel,Consumer,Busto Arsizio,Lombardy,Italy,,EU,South,OFF-LA-10001793,Office Supplies,Labels,"Avery Round Labels, Alphabetical",20.88,3,0.0,4.59,2.21,Medium
35089,CA-2012-111325,2012-02-27,2012-02-28,First Class,BT-11395,Bill Tyler,Corporate,Altoona,Pennsylvania,United States,16602.0,US,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.032,6,0.2,2.2044,2.13,Critical
49387,NI-2012-5960,2012-02-27,2012-05-03,Standard Class,VD-11670,Valerie Dominguez,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-BIC-10003654,Office Supplies,Art,"BIC Pens, Blue",17.136,4,0.7,-33.744,1.91,Low
49385,NI-2012-5960,2012-02-27,2012-05-03,Standard Class,VD-11670,Valerie Dominguez,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-BIN-10004729,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",14.85,1,0.7,-18.33,1.9,Low
49386,NI-2012-5960,2012-02-27,2012-05-03,Standard Class,VD-11670,Valerie Dominguez,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-KLE-10003497,Office Supplies,Supplies,"Kleencut Box Cutter, Steel",10.215,1,0.7,-18.405,1.12,Low
48338,GG-2012-8310,2012-02-27,2012-02-03,Standard Class,JM-5535,Jessica Myrick,Consumer,K'ut'aisi,Imereti,Georgia,,EMEA,EMEA,OFF-WIL-10000986,Office Supplies,Binders,"Wilson Jones Binder Covers, Economy",11.19,1,0.0,2.88,0.71,Medium
49388,NI-2012-5960,2012-02-27,2012-05-03,Standard Class,VD-11670,Valerie Dominguez,Consumer,Lagos,Lagos,Nigeria,,Africa,Africa,OFF-JIF-10004777,Office Supplies,Envelopes,"Jiffy Clasp Envelope, Recycled",4.3919999999999995,2,0.7,-3.108,0.57,Low
23534,IN-2012-42052,2012-03-27,2012-03-27,Same Day,CS-12490,Cindy Schnelling,Corporate,Datong,Shanxi,China,,APAC,North Asia,FUR-BO-10000288,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",1314.45,3,0.0,39.42,144.26,High
29938,IN-2012-68897,2012-03-27,2012-03-04,Standard Class,EL-13735,Ed Ludwig,Home Office,Donghai,Guangdong,China,,APAC,North Asia,OFF-ST-10002292,Office Supplies,Storage,"Fellowes Lockers, Single Width",829.44,4,0.0,16.56,88.09,Low
26706,IN-2012-72684,2012-03-27,2012-01-04,Standard Class,CM-12235,Chris McAfee,Consumer,Mount Gambier,South Australia,Australia,,APAC,Oceania,OFF-AP-10002938,Office Supplies,Appliances,"KitchenAid Toaster, Black",381.375,5,0.1,-4.275,69.9,High
14375,ES-2012-4007496,2012-03-27,2012-01-04,Second Class,RB-19465,Rick Bensley,Home Office,Annecy,Rhône-Alpes,France,,EU,Central,OFF-ST-10000624,Office Supplies,Storage,"Eldon File Cart, Single Width",577.665,5,0.1,211.665,67.72,Medium
16333,ES-2012-3239309,2012-03-27,2012-01-04,Second Class,JM-15865,John Murray,Consumer,Stoke-on-Trent,England,United Kingdom,,EU,North,TEC-MA-10001569,Technology,Machines,"Okidata Phone, Red",504.0,6,0.0,110.88,39.8,Medium
2959,MX-2012-165470,2012-03-27,2012-02-04,Standard Class,EA-14035,Erin Ashbrook,Corporate,Mexico City,Distrito Federal,Mexico,,LATAM,North,TEC-PH-10004597,Technology,Phones,"Apple Signal Booster, with Caller ID",546.6,6,0.0,27.24,35.6,Medium
23860,IN-2012-79012,2012-03-27,2012-03-30,First Class,JF-15490,Jeremy Farry,Consumer,Hyderabad,Telangana,India,,APAC,Central Asia,TEC-PH-10003752,Technology,Phones,"Nokia Office Telephone, VoIP",130.44,2,0.0,45.6,33.19,High
26704,IN-2012-72684,2012-03-27,2012-01-04,Standard Class,CM-12235,Chris McAfee,Consumer,Mount Gambier,South Australia,Australia,,APAC,Oceania,TEC-AC-10000258,Technology,Accessories,"Belkin Numeric Keypad, Bluetooth",208.65599999999998,4,0.1,88.056,23.91,High
14730,ES-2012-2084881,2012-03-27,2012-03-29,Second Class,ST-20530,Shui Tom,Consumer,West Bromwich,England,United Kingdom,,EU,North,OFF-ST-10002042,Office Supplies,Storage,"Fellowes Folders, Industrial",134.4,5,0.0,30.9,22.96,High
16340,ES-2012-3239309,2012-03-27,2012-01-04,Second Class,JM-15865,John Murray,Consumer,Stoke-on-Trent,England,United Kingdom,,EU,North,TEC-PH-10001382,Technology,Phones,"Apple Office Telephone, Cordless",340.65,5,0.0,170.25,22.7,Medium
26705,IN-2012-72684,2012-03-27,2012-01-04,Standard Class,CM-12235,Chris McAfee,Consumer,Mount Gambier,South Australia,Australia,,APAC,Oceania,OFF-ST-10004802,Office Supplies,Storage,"Rogers File Cart, Industrial",127.44,1,0.1,19.8,16.43,High
4005,US-2012-134054,2012-03-27,2012-02-04,Standard Class,BC-11125,Becky Castell,Home Office,Juárez,Chihuahua,Mexico,,LATAM,North,FUR-FU-10001657,Furniture,Furnishings,"Deflect-O Frame, Erganomic",304.248,7,0.4,-152.15200000000002,15.12,Medium
25165,IN-2012-66447,2012-03-27,2012-03-31,Standard Class,KM-16375,Katherine Murray,Home Office,Melbourne,Victoria,Australia,,APAC,Oceania,OFF-SU-10001535,Office Supplies,Supplies,"Stiletto Trimmer, Easy Grip",119.79899999999999,3,0.1,47.888999999999996,14.28,High
4278,US-2012-147809,2012-03-27,2012-03-31,Standard Class,KA-16525,Kelly Andreada,Consumer,Soledad Díez Gutiérrez,San Luis Potosí,Mexico,,LATAM,North,TEC-AC-10001410,Technology,Accessories,"Memorex Memory Card, Bluetooth",136.36,2,0.0,36.8,12.38,Medium
14731,ES-2012-2084881,2012-03-27,2012-03-29,Second Class,ST-20530,Shui Tom,Consumer,West Bromwich,England,United Kingdom,,EU,North,TEC-MA-10003558,Technology,Machines,"Panasonic Calculator, Durable",100.8,2,0.0,14.1,12.05,High
37135,CA-2012-132948,2012-03-27,2012-03-04,Standard Class,MV-17485,Mark Van Huff,Consumer,Seattle,Washington,United States,98115.0,US,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5,0.0,3.3480000000000003,11.1,Low
16338,ES-2012-3239309,2012-03-27,2012-01-04,Second Class,JM-15865,John Murray,Consumer,Stoke-on-Trent,England,United Kingdom,,EU,North,OFF-AR-10000079,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",99.12,4,0.0,31.68,10.78,Medium
25166,IN-2012-66447,2012-03-27,2012-03-31,Standard Class,KM-16375,Katherine Murray,Home Office,Melbourne,Victoria,Australia,,APAC,Oceania,OFF-PA-10002520,Office Supplies,Paper,"Green Bar Cards & Envelopes, Recycled",86.94,2,0.1,37.62,10.28,High
16339,ES-2012-3239309,2012-03-27,2012-01-04,Second Class,JM-15865,John Murray,Consumer,Stoke-on-Trent,England,United Kingdom,,EU,North,OFF-EN-10003936,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window",73.62,3,0.0,32.31,5.08,Medium
14376,ES-2012-4007496,2012-03-27,2012-01-04,Second Class,RB-19465,Rick Bensley,Home Office,Annecy,Rhône-Alpes,France,,EU,Central,OFF-FA-10003730,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack",52.56,4,0.0,13.08,4.91,Medium
